player,pos,age,g_number,week,team,opp,home_away,yds_rec,tgt_rec,yds_2_rec,tgt_2_rec,rec_rec,yds_3_rec,y_r_rec,td_rec,ctch_percent_rec,y_tgt_rec,yds_rus,att_rus,yds_2_rus,att_2_rus,yds_3_rus,y_a_rus,td_rus,att_pas,cmp_pas,att_2_pas,inc_pas,cmp_percent_pas,yds_pas,td_pas,int_pas,pick6_pas,td_percent_pas,int_percent_pas,rate_3_pas,sk_pas,yds_2_pas,sk_percent_pas,y_a_pas,ay_a_pas,any_a_pas,y_c_pas,points
Stone Smartt,TE,24-047,10,11,LAC,KAN,home,6,1,6,1,1,6,6,0,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Ameer Abdullah,RB,29-160,10,11,LVR,DEN,away,5,4,5,4,3,5,1.7,0,75,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ezekiel Elliott,RB,27-121,10,11,DAL,MIN,away,5,1,5,1,1,5,5,0,100,5,42,15,42,15,42,2.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2
Kene Nwangwu,RB,24-284,10,11,MIN,DAL,home,5,1,5,1,1,5,5,0,100,5,1,4,1,4,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Dare Ogunbowale,RB,28-200,10,11,HOU,WAS,home,5,1,5,1,1,5,5,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tyquan Thornton,WR,22-105,10,11,NWE,NYJ,home,5,2,5,2,1,5,5,0,50,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brandon Bolden,RB,32-298,10,11,LVR,DEN,away,4,1,4,1,1,4,4,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Boston Scott,RB,27-207,10,11,PHI,IND,away,4,2,4,2,2,4,2,0,100,2,8,3,8,3,8,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Ben Skowronek,WR,25-146,10,11,LAR,NOR,away,4,4,4,4,1,4,4,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Devin Duvernay,WR,25-069,10,11,BAL,CAR,home,3,1,3,1,1,3,3,0,100,3,4,1,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002
Deon Jackson,RB,23-275,11,11,IND,PHI,home,3,4,3,4,4,3,0.8,0,100,0.8,7,1,7,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Geoff Swaim,TE,29-062,10,11,TEN,GNB,away,3,1,3,1,1,3,3,0,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Caleb Huntley,RB,24-066,11,11,ATL,CHI,home,2,1,2,1,1,2,2,0,100,2,4,1,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Brandon Johnson,0,24-117,10,11,DEN,LVR,home,2,2,2,2,1,2,2,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Drake London,WR,21-119,11,11,ATL,CHI,home,2,3,2,3,1,2,2,1,33.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
Josh Oliver,TE,25-244,10,11,BAL,CAR,home,2,1,2,1,1,2,2,0,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Isaiah Likely,TE,22-216,10,11,BAL,CAR,home,1,3,1,3,1,1,1,0,33.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Miles Sanders,RB,25-203,10,11,PHI,IND,away,1,1,1,1,1,1,1,0,100,1,47,13,47,13,47,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
Trent Taylor,WR,28-204,10,11,CIN,PIT,away,1,1,1,1,1,1,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Stephen Anderson,TE,29-295,11,11,ARI,SFO,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Bandy,WR,24-350,10,11,LAC,KAN,home,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Bates,TE,25-014,11,11,WAS,HOU,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Braxton Berrios,WR,27-045,10,11,NYJ,NWE,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pharaoh Brown,TE,28-200,10,11,CLE,BUF,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Cabinda,FB,26-248,10,11,DET,NYG,away,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DJ Chark,WR,26-058,10,11,DET,NYG,away,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dalvin Cook,RB,27-102,10,11,MIN,DAL,home,0,1,0,1,0,0,0,0,0,0,72,11,72,11,72,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
Isiah Pacheco,RB,22-263,10,11,KAN,LAC,away,0,0,0,0,0,0,0,0,0,0,107,15,107,15,107,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.700000000000001
James Cook,RB,23-056,10,11,BUF,CLE,home,0,0,0,0,0,0,0,0,0,0,86,11,86,11,86,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6
Jalen Hurts,QB,24-105,10,11,PHI,IND,away,0,0,0,0,0,0,0,0,0,0,86,16,86,16,86,5.4,1,25,18,25,7,72,190,1,0,0,4,0,107.1,3,17,10.71,7.6,8.4,6.89,10.6,26.2
Justin Fields,QB,23-260,11,11,CHI,ATL,away,0,0,0,0,0,0,0,0,0,0,85,18,85,18,85,4.7,1,21,14,21,7,66.7,153,1,1,0,4.8,4.8,84,4,25,16,7.3,6.1,4.12,10.9,23.62
Jamaal Williams,RB,27-231,10,11,DET,NYG,away,0,0,0,0,0,0,0,0,0,0,64,17,64,17,64,3.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4
Cam Akers,RB,23-151,10,11,LAR,NOR,away,0,0,0,0,0,0,0,0,0,0,61,14,61,14,61,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1000000000000005
Elijah Mitchell,RB,24-203,10,11,SFO,ARI,away,0,0,0,0,0,0,0,0,0,0,59,9,59,9,59,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9
Brian Robinson Jr,RB,23-243,11,11,WAS,HOU,away,0,0,0,0,0,0,0,0,0,0,57,15,57,15,57,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
Daniel Jones,QB,25-177,10,11,NYG,DET,home,0,0,0,0,0,0,0,0,0,0,50,7,50,7,50,7.1,1,44,27,44,17,61.4,341,1,2,0,2.3,4.5,74.1,2,17,4.35,7.8,6.16,5.52,12.6,26.64
Bryce Perkins,QB,25-335,10,11,LAR,NOR,away,0,0,0,0,0,0,0,0,0,0,39,5,39,5,39,7.8,0,10,5,10,5,50,64,0,0,0,0,0,70.4,3,26,23.08,6.4,6.4,2.92,12.8,6.460000000000001
Lamar Jackson,QB,25-317,10,11,BAL,CAR,home,0,0,0,0,0,0,0,0,0,0,31,11,31,11,31,2.8,1,33,24,33,9,72.7,209,0,1,0,0,3,76.5,3,16,8.33,6.3,4.97,4.11,8.7,16.46
Jacoby Brissett,QB,29-344,10,11,CLE,BUF,away,0,0,0,0,0,0,0,0,0,0,29,7,29,7,29,4.1,0,41,28,41,13,68.3,324,3,0,0,7.3,0,116.3,1,8,2.38,7.9,9.37,8.95,11.6,27.86
Zach Wilson,QB,23-109,10,11,NYJ,NWE,away,0,0,0,0,0,0,0,0,0,0,26,3,26,3,26,8.7,0,22,9,22,13,40.9,77,0,0,0,0,0,50.8,4,33,15.38,3.5,3.5,1.69,8.6,5.68
Marcus Mariota,QB,29-021,11,11,ATL,CHI,home,0,0,0,0,0,0,0,0,0,0,25,13,25,13,25,1.9,1,20,13,20,7,65,131,1,0,0,5,0,100.2,0,0,0,6.6,7.55,7.55,10.1,17.740000000000002
D Onta Foreman,RB,26-210,11,11,CAR,BAL,away,0,0,0,0,0,0,0,0,0,0,24,11,24,11,24,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
Jerick McKinnon,RB,30-201,10,11,KAN,LAC,away,0,0,0,0,0,0,0,0,0,0,24,6,24,6,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004
Patrick Mahomes,QB,27-064,10,11,KAN,LAC,away,0,0,0,0,0,0,0,0,0,0,23,4,23,4,23,5.8,0,34,20,34,14,58.8,329,3,0,0,8.8,0,120.8,1,7,2.86,9.7,11.44,10.91,16.5,27.46
Michael Carter,RB,23-197,10,11,NYJ,NWE,away,0,0,0,0,0,0,0,0,0,0,19,8,19,8,19,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000001
Keaontay Ingram,RB,23-026,11,11,ARI,SFO,home,0,0,0,0,0,0,0,0,0,0,19,5,19,5,19,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000001
Justin Herbert,QB,24-255,10,11,LAC,KAN,home,0,0,0,0,0,0,0,0,0,0,17,5,17,5,17,3.4,0,30,23,30,7,76.7,280,2,1,0,6.7,3.3,113.2,5,30,14.29,9.3,9.17,7,12.2,19.900000000000002
Dak Prescott,QB,29-114,10,11,DAL,MIN,away,0,0,0,0,0,0,0,0,0,0,16,3,16,3,16,5.3,0,25,22,25,3,88,276,2,0,0,8,0,139.3,0,0,0,11,12.64,12.64,12.5,20.64
Jordan Mason,RB,23-181,10,11,SFO,ARI,away,0,0,0,0,0,0,0,0,0,0,14,4,14,4,14,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4000000000000001
Kenny Pickett,QB,24-167,10,11,PIT,CIN,home,0,0,0,0,0,0,0,0,0,0,14,2,14,2,14,7,0,42,25,42,17,59.5,265,1,0,0,2.4,0,85.9,2,16,4.55,6.3,6.79,6.11,10.6,16
Baker Mayfield,QB,27-220,11,11,CAR,BAL,away,0,0,0,0,0,0,0,0,0,0,12,2,12,2,12,6,0,33,21,33,12,63.6,196,0,2,0,0,6.1,54.6,4,27,10.81,5.9,3.21,2.14,9.3,7.039999999999999
Davis Mills,QB,24-030,10,11,HOU,WAS,home,0,0,0,0,0,0,0,0,0,0,10,5,10,5,10,2,1,33,19,33,14,57.6,169,0,2,1,0,6.1,46.1,5,42,13.16,5.1,2.39,0.97,8.9,11.76
James Robinson,RB,24-103,10,11,NYJ,NWE,away,0,0,0,0,0,0,0,0,0,0,10,7,10,7,10,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Clyde Edwards Helaire,RB,23-223,10,11,KAN,LAC,away,0,0,0,0,0,0,0,0,0,0,9,2,9,2,9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Darrell Henderson,RB,25-093,10,11,LAR,NOR,away,0,0,0,0,0,0,0,0,0,0,9,2,9,2,9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Trestan Ebner,RB,23-322,11,11,CHI,ATL,away,0,0,0,0,0,0,0,0,0,0,8,6,8,6,8,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Russell Wilson,QB,33-356,10,11,DEN,LVR,home,0,0,0,0,0,0,0,0,0,0,8,1,8,1,8,8,0,31,24,31,7,77.4,247,0,0,0,0,0,99.8,3,21,8.82,8,7.97,6.65,10.3,10.680000000000001
Josh Allen,QB,26-183,10,11,BUF,CLE,home,0,0,0,0,0,0,0,0,0,0,7,3,7,3,7,2.3,0,27,18,27,9,66.7,197,1,0,0,3.7,0,100.4,2,11,6.9,7.3,8.04,7.1,10.9,12.58
Zack Moss,RB,24-340,11,11,IND,PHI,home,0,0,0,0,0,0,0,0,0,0,7,2,7,2,7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7000000000000001
Trayveon Williams,RB,25-033,10,11,CIN,PIT,away,0,0,0,0,0,0,0,0,0,0,7,2,7,2,7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7000000000000001
Chase Edmonds,RB,26-221,10,11,DEN,LVR,home,0,0,0,0,0,0,0,0,0,0,6,2,6,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001
Colt McCoy,QB,36-077,11,11,ARI,SFO,home,0,0,0,0,0,0,0,0,0,0,6,3,6,3,6,2,0,34,24,34,10,70.6,218,0,1,0,0,2.9,75.4,3,30,8.11,6.4,5.09,3.86,9.1,8.32
Trace McSorley,QB,27-090,11,11,ARI,SFO,home,0,0,0,0,0,0,0,0,0,0,6,1,6,1,6,6,0,10,6,10,4,60,59,0,1,0,0,10,37.1,0,0,0,5.9,1.4,1.4,9.8,1.96
Joe Burrow,QB,25-345,10,11,CIN,PIT,away,0,0,0,0,0,0,0,0,0,0,5,4,5,4,5,1.3,0,39,24,39,15,61.5,355,4,2,0,10.3,5.1,104.1,2,9,4.88,9.1,8.85,8.2,14.8,28.700000000000003
Ty Johnson,RB,25-064,10,11,NYJ,NWE,away,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Kyle Juszczyk,FB,31-212,10,11,SFO,ARI,away,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Patrick Ricard,FB,28-177,10,11,BAL,CAR,home,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Matthew Stafford,QB,34-286,10,11,LAR,NOR,away,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,4,0,18,11,18,7,61.1,159,2,0,0,11.1,0,126.9,1,9,5.26,8.8,11.06,10,14.5,14.760000000000002
Jimmy Garoppolo,QB,31-019,10,11,SFO,ARI,away,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,3,0,29,20,29,9,69,228,4,0,0,13.8,0,131.9,0,0,0,7.9,10.62,10.62,11.4,25.42
Zander Horvath,FB,23-345,10,11,LAC,KAN,home,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004
Mac Jones,QB,24-076,10,11,NWE,NYJ,home,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,1.5,0,27,23,27,4,85.2,246,0,0,0,0,0,104.6,6,48,18.18,9.1,9.11,6,10.7,10.14
Brock Purdy,QB,22-329,10,11,SFO,ARI,away,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004
Taylor Heinicke,QB,29-250,11,11,WAS,HOU,away,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,0.7,0,27,15,27,12,55.6,191,0,0,0,0,0,77.9,0,0,0,7.1,7.07,7.07,12.7,7.840000000000001
Sony Michel,RB,27-276,10,11,LAC,KAN,home,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Matt Ryan,QB,37-187,11,11,IND,PHI,home,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,32,23,32,9,71.9,213,0,0,0,0,0,89.7,4,28,11.11,6.7,6.66,5.14,9.3,8.62
Kenneth Gainwell,RB,23-251,10,11,PHI,IND,away,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jared Goff,QB,28-037,10,11,DET,NYG,away,0,0,0,0,0,0,0,0,0,0,-1,4,-1,4,-1,-0.3,0,26,17,26,9,65.4,165,0,0,0,0,0,83,0,0,0,6.3,6.35,6.35,9.7,6.500000000000001
Andy Dalton,QB,35-022,11,11,NOR,LAR,home,0,0,0,0,0,0,0,0,0,0,-2,2,-2,2,-2,-1,0,25,21,25,4,84,260,3,0,0,12,0,149.6,3,32,10.71,10.4,12.8,10.29,12.4,22.200000000000003
Steven Sims,WR,25-234,10,11,PIT,CIN,home,0,0,0,0,0,0,0,0,0,0,-3,1,-3,1,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30000000000000004
Ryan Tannehill,QB,34-113,10,11,TEN,GNB,away,0,0,0,0,0,0,0,0,0,0,-3,3,-3,3,-3,-1,0,27,22,27,5,81.5,333,2,1,0,7.4,3.7,127.3,3,17,10,12.3,12.15,10.37,15.1,20.02
Rondale Moore,WR,22-165,11,11,ARI,SFO,home,0,0,0,0,0,0,0,0,0,0,-6,1,-6,1,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6000000000000001
Nyheim Hines,RB,26-008,10,11,BUF,CLE,home,0,0,0,0,0,0,0,0,0,0,-8,1,-8,1,-8,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8
Derek Carr,QB,31-237,10,11,LVR,DEN,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,23,37,14,62.2,307,2,0,0,5.4,0,106.5,1,9,2.63,8.3,9.38,8.89,13.3,20.28
Aaron Rodgers,QB,38-350,11,11,GNB,TEN,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24,39,15,61.5,227,2,0,0,5.1,0,94.7,1,12,2.5,5.8,6.85,6.38,9.5,17.08
Nick Mullens,QB,27-244,10,11,MIN,DAL,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,2,71.4,54,0,0,0,0,0,93.7,0,0,0,7.7,7.71,7.71,10.8,2.16
Cooper Rush,QB,28-364,10,11,DAL,MIN,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,1,80,31,0,0,0,0,0,92.5,0,0,0,6.2,6.2,6.2,7.8,1.24
Kirk Cousins,QB,34-093,10,11,MIN,DAL,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,23,11,52.2,105,0,0,0,0,0,64.6,7,49,23.33,4.6,4.57,1.87,8.8,4.2
